"","logFC","logCPM","PValue","FDR"
"YGR158C",0.517717627568098,5.21303016895987,0.0475220316088668,0.093542202604679
"YNL027W",-0.310625463659743,6.46721025473778,0.0477703166298168,0.0939996553038331
"YDL065C",-0.394671719948952,6.23100129965585,0.0478673578327609,0.0941567031483835
"YLR144C",-0.341985305140143,5.68160386904031,0.0478833588141334,0.0941567031483835
"YML026C",0.23577182705104,9.76524927870681,0.0478978665669485,0.0941567031483835
"YGR198W",-0.34291421696574,6.5524817415709,0.0479913906809536,0.0942922977148326
"YIL036W",-0.263931366933122,7.15354981892593,0.0479987156865093,0.0942922977148326
"YMR276W",-0.284915699022681,9.0264807859207,0.0480149869732825,0.0942929564954904
"YMR243C",-0.249340975143256,7.84617051639645,0.0480406654289879,0.0943059058356397
"YDL006W",-0.311221030904902,5.56901961545268,0.0480534571733063,0.0943059058356397
"YMR313C",-0.280297203382692,6.26085078330135,0.0481614293652001,0.0944864647061966
"YDR109C",-0.412709041899952,5.19514032222193,0.0482115059687906,0.0945533579109494
"YMR308C",0.299457825634136,7.61914005821171,0.0482524229261536,0.0946022486593939
"YHL015W-A",-1.83760008862475,1.18581614649807,0.0483093347680365,0.0946824557212561
"YOR047C",-0.518124297451503,6.3790479596045,0.0483341483730779,0.0946997205044709
"YNL075W",0.458684972355858,5.41138760553443,0.0483537522311923,0.0947067699278269
"YDR124W",-0.54027141345747,4.35744916145716,0.048378094479606,0.094706846510204
"YGL229C",-0.388328512656213,5.12185770244788,0.0483858031097426,0.094706846510204
"YJL054W",-0.274091437987408,6.67864997083625,0.0485838940324523,0.0950631286342659
"YIL153W",-0.327242750843576,7.50694602065618,0.0486470103773839,0.0951551604637952
"YGR072W",-0.449889214033934,5.79672926299824,0.0488489151433813,0.0955185164915356
"YLR033W",-0.374004241114293,6.23458399427713,0.0491215788317642,0.0960199477857777
"YCL034W",-0.305565738093251,7.6083342720786,0.0491528346572341,0.0960493139586705
"YOR246C",-0.236612028242724,7.45073022141193,0.0496061037273072,0.0969030425072555
"YJL090C",-0.509212799376923,5.08201859789475,0.0498023356099781,0.0972542639617955
"YFR001W",-0.495093063202363,5.99731558313431,0.0498548228575974,0.097324640992545
"YLR165C",-0.455858743264586,4.45828980325157,0.0499429236274741,0.0974644719999222
"YLR129W",0.543889461730994,5.88867390003369,0.0501056439746644,0.0977497841734551
"YEL073C",0.628720969259966,3.54033993680415,0.0501771190945996,0.0978569590252953
"YGL126W",-0.400886600506375,7.7351218293428,0.0502700832565995,0.0980059580327181
"YCR030C",-0.255587375908276,7.07897350740965,0.0503366454216547,0.0981034028194767
"YBL049W",-0.626250284108247,3.71717539782629,0.0504957606865931,0.0983811050321276
"YJL025W",-0.563228516645464,3.69609908791766,0.050718018446535,0.0987494082074337
"YGR146C-A",-1.7822663953661,1.14549730291239,0.050718176701435,0.0987494082074337
"YBR164C",-0.308634077609535,6.45124299104035,0.0509636788088798,0.099194765628994
"YJR063W",0.500675429883967,5.04556571098116,0.0510119381312698,0.0992560466697546
"YNL222W",-0.452255586097534,4.28173966128938,0.0513445687529619,0.0998704185770137
"YKL057C",-0.377618821832015,6.47786866316963,0.0514866862996535,0.100082492539844
"YDL045W-A",-0.376760194495177,5.33716808476203,0.0514874272927643,0.100082492539844
"YDR483W",-0.235113847387535,8.41453725359123,0.0517849483093555,0.100627763266488
"YOR180C",-0.530976102459412,4.25206545002828,0.0518925295914205,0.10080370899292
"YMR209C",-0.310560947667196,5.66576468333153,0.0519263058553859,0.100804831987223
"YJR153W",0.741608146893457,3.37203775349537,0.0519271806484797,0.100804831987223
"YPR193C",-1.16755654373469,2.05730464174045,0.0519445895154212,0.100805554661445
"YEL006W",-0.348474200176801,5.74933152615335,0.0520438139073844,0.10092869975233
"YML100W-A",1.8540043454777,1.10967697150048,0.0520566972194327,0.10092869975233
"YPR093C",-0.393755754331611,5.80578166587557,0.0520592177867351,0.10092869975233
"YIL035C",-0.335205534403043,6.57735700359583,0.0521264535953885,0.101025950187984
"YGR126W",0.928739893124011,2.59316905451447,0.0521625125702937,0.101062733097062
"YDR202C",-0.309915590320468,5.62981819873834,0.0522162989809343,0.101133826864219
"YPL189C-A",-0.475855347239194,4.66035555083075,0.0522754951823889,0.101215348492865
"YLR329W",-0.780775696984173,3.04212695424433,0.0525351998992876,0.101684912595383
"YNL044W",-0.283140217902426,6.7080739512403,0.0526177934197374,0.101804136209287
"YLR132C",-0.517967299478157,4.53565047371623,0.0526312071428439,0.101804136209287
"YMR231W",-0.314860285211246,5.77583492187274,0.0528138926482321,0.102124118561957
"YBR123C",-0.366758814405884,6.03077788515365,0.0528321013673117,0.102125953541452
"YBR240C",-0.656534761229255,3.58583612261952,0.052991039368229,0.102399732182172
"YNR072W",0.61493543821067,3.2895283106604,0.0532799406152141,0.102924390669351
"YHR196W",0.681088789083311,5.16827314462997,0.0534347008872599,0.103156187268778
"YIL157C",-0.294392222662474,6.25115340631405,0.0534348004020287,0.103156187268778
"YDL064W",-0.361799391131436,5.80890986515062,0.0534583579897297,0.103165680792535
"YDR435C",-0.285805477646986,6.48377937655851,0.0534745889793316,0.103165680792535
"YGR005C",-0.252084538688861,7.24307116231401,0.053516376270206,0.10321264615085
"YKR003W",-0.308701074196949,6.28801781951455,0.0535788968843739,0.103299554533998
"YHL043W",-0.682388371739403,3.92432196140658,0.053627271861663,0.103359142542495
"YER137C",-0.939216626588813,2.85680221836376,0.053648049414086,0.103365518848306
"YBR239C",0.436939663933449,4.87836515925571,0.0538949223874234,0.103766157784726
"YKL086W",-0.550788061781344,4.24312901411786,0.0539037309271196,0.103766157784726
"YER160C",2.64876052116329,6.50508428070544,0.0539085970982336,0.103766157784726
"YLR008C",0.461921124548098,5.06058395011772,0.0539868986752477,0.103883082751688
"YPL194W",-0.430026302603219,4.38201094881789,0.0540101079867884,0.103893956098123
"YOR083W",0.467989064159419,4.80987835552998,0.0540613257516415,0.103958681986501
"YNL334C",-1.11029103886356,3.9467052929167,0.0540892761378017,0.103978637721694
"YPL131W",0.203333376444848,11.3193787453486,0.0541499353100169,0.104061437878977
"YHR038W",-0.518970670403679,4.38255066988741,0.0542018866601134,0.104127455638926
"YNL213C",-0.472705812788182,4.96788037361386,0.0542423084246699,0.104171288201484
"YCR008W",-0.298622898462991,6.99574664230464,0.0543179843370092,0.104272953892068
"YMR117C",-0.852903157242177,2.64422485754465,0.0543304912707867,0.104272953892068
"YHR213W",0.892380911170737,2.54139632586629,0.0543581874838429,0.104292281239267
"YJL105W",-0.51155016147613,3.8853272039005,0.0544987327089606,0.104528039364318
"YJR093C",-0.336596342468118,6.28856981809517,0.0545803849617148,0.104650725151804
"YPR158C-C",-1.58120617634066,5.35616661493997,0.0546328078699553,0.104717306176393
"YOR271C",-0.217091094130895,7.98852490792066,0.0547570743686816,0.104921505517969
"YGR209C",-0.223025545624073,8.39372157450843,0.0548403299815584,0.105047016024889
"YDR264C",-0.23620277689384,7.59427115765523,0.0549055856930207,0.105137977522849
"YBR015C",-0.22624187785346,7.71415645995966,0.0549286507976217,0.10514811606908
"YPL208W",-0.323758810747221,5.51648156263344,0.0550550498423033,0.105355992857991
"YKL127W",-0.253504407675817,7.15881819407169,0.0551763420302407,0.105553965662119
"YJL003W",-0.449548297027118,4.61660476559602,0.0553178630783495,0.105790496391272
"YHR153C",-1.01955269009982,2.06457931873061,0.055367811153283,0.105805386432102
"YML010W",0.232984530908854,8.74231088885299,0.055373705908151,0.105805386432102
"YGL071W",-0.295238348083583,6.12383787080972,0.0553792938617913,0.105805386432102
"YER031C",-0.238933626098577,7.76115734635425,0.0554928910400673,0.105988197638502
"YBR200W",-0.318678161592377,5.98332751214853,0.0555661913030267,0.106093950932562
"YPL109C",-0.459721760166366,4.821101659722,0.0556085814914324,0.10614063764026
"YNL257C",-0.355712645395339,5.99862720358733,0.0557188936569326,0.10631689576526
"YML002W",-0.316637184451629,5.68980022807644,0.0558453727382065,0.106491137060969
"YHR048W",-0.355274172267979,5.50129879940874,0.0558462055602818,0.106491137060969
"YOR101W",0.423758614339431,6.29449899834338,0.0559644825838465,0.106682294925457
"YEL053C",-0.356151643949219,5.83107865969974,0.056096959632566,0.106900389741028
"YHR170W",0.378814512075066,7.25942694322655,0.0561913551700937,0.107045797985011
"YNR065C",-0.296352525016508,6.11577568656981,0.0562868038798192,0.107168389640999
"YGR122W",-0.377695560124333,5.50400653361128,0.0562919308778477,0.107168389640999
"YNL238W",-0.289104018316778,7.04315207965467,0.0564703137199626,0.107473414693155
"YPL248C",-0.42076382414623,5.47967933659662,0.0565971142778336,0.107631320386565
"YGR168C",-0.402315912808233,4.86873446316774,0.0566135469499722,0.107631320386565
"YLL014W",-0.34585140284603,5.74067930660006,0.0566190504979237,0.107631320386565
"YOR039W",-0.264827677630516,6.28871172526226,0.0566260436645897,0.107631320386565
"YNL271C",-0.269279975801073,7.61177689476212,0.0566975898499189,0.107732703642251
"YDR303C",-0.366722741573646,6.01271926466185,0.0568009747648653,0.107894500058975
"YIL137C",-0.260625126251117,6.85785314125652,0.0569656935123899,0.108172659984856
"YDR458C",-0.386235534089647,6.03310933492386,0.0570613346048315,0.108294381053241
"YMR033W",-0.336794026422629,6.54205038137807,0.0570663985337175,0.108294381053241
"YDR337W",-0.378415207942318,5.64117588984454,0.0571407778279101,0.108400763837045
"YJL001W",-0.242227674683539,7.96362793588684,0.0574470187653662,0.108945891590197
"YGR236C",-1.02074679850522,2.16242449479094,0.0574649531270924,0.108945891590197
"YER077C",-0.406441964533721,5.4357688897362,0.0575572669874111,0.109085954120599
"YPL138C",-0.396904176286431,5.08257654658944,0.0577233745408409,0.109365740364443
"YJL148W",0.593488905324919,5.93540265023914,0.0579522523895554,0.109764237320422
"YHL018W",0.917943431461577,2.17042264330418,0.0581539965288364,0.11011110318756
"YDR127W",0.218042308418432,8.13761625813729,0.0582613042126971,0.110278994570227
"YLR347C",0.327932132090196,6.45457073419354,0.0583469945896791,0.110405873676729
"YLR285W",-0.322028647764906,6.36419734079422,0.0584032795420325,0.110477047650322
"YNL172W",-0.305613099099289,5.58862094960207,0.0585039369420171,0.110632085294316
"YJL161W",-0.568852351351901,4.45518952091301,0.0587286148042038,0.111021474056381
"YHR154W",-0.435541841206622,5.28666490346696,0.0588216620083349,0.111161856947722
"YBR104W",0.413814329883498,5.38388147515313,0.0590030426862632,0.11146295149813
"YER113C",-0.317373125982556,5.98890675086896,0.0590186626742676,0.11146295149813
"YDL193W",-0.342993029436807,5.97392044805818,0.0591749638904016,0.111686903255743
"YIR004W",-0.304613618670062,6.95813451092658,0.0591749943732895,0.111686903255743
"YNL041C",-0.339481069216058,6.15397295381812,0.0592348905184123,0.111764300764492
"YLR127C",-0.396037426100235,5.48465909179357,0.0593953809204727,0.112031389514325
"YPR005C",-0.472011034514188,4.94928592873998,0.0595594805786391,0.112305113634101
"YNL093W",-0.779156281985192,3.3919827006673,0.0596366941845692,0.1123793793486
"YJR124C",0.404176458718469,5.4616393996982,0.0596368516401226,0.1123793793486
"YLR010C",-0.594127714383207,3.36314402253552,0.0597300021440406,0.11251907758239
"YJL077W-B",-1.23374903871494,1.77196008724539,0.0598350210140865,0.112681037345751
"YOR311C",-0.268463918302561,6.49254626253879,0.0598745488169501,0.112719600811293
"YNL209W",0.190884051032084,11.0430732372011,0.0599031794963131,0.112737631386668
"YMR105W-A",-1.41240842517827,1.75122032577418,0.0599605173422478,0.112809660131663
"YOR291W",-0.271197888830852,6.7404119902859,0.0601754931714933,0.113171765272249
"YMR147W",-0.649588492118328,3.61143629384638,0.0601912363210692,0.113171765272249
"YML121W",-0.321893911259969,5.7017220147906,0.0603337204041674,0.113403628853703
"YDR192C",-0.323373527292208,5.25398624643161,0.0604236450974612,0.11353658559596
"YGR103W",0.361326664101722,7.99847865449743,0.0604557388443227,0.113560827537098
"YLR098C",-0.448930855290429,5.00794005489121,0.0605175324415773,0.113640824962492
"YKL011C",-0.517204302748088,4.38746406417008,0.0605391171631642,0.113645290689861
"YAL012W",-0.262538851147452,9.34343058307962,0.0607482532563755,0.11400171725911
"YCR039C",-0.577418600875406,3.86720029610397,0.0608042130915892,0.114041376856697
"YCL067C",-0.577415836992952,3.86720029610397,0.060811610729349,0.114041376856697
"YJR082C",-0.469063290867683,4.83796089263474,0.0608272072603912,0.114041376856697
"YER157W",-0.390386773497894,5.46406875068757,0.0608822729753158,0.11410846030882
"YDR167W",-0.295548492653933,6.23903601519418,0.0609900348971317,0.114274235746146
"YJL053W",-0.305165082679705,6.33559881559762,0.0611655880960148,0.11456688343277
"YML058W",0.258939114879636,7.12819406392783,0.0612078842715561,0.114587650588045
"YDR159W",-0.374262766783949,6.00485543943647,0.0612154070489794,0.114587650588045
"YBR090C",-0.595549010000247,3.84132674252966,0.0615222878375245,0.115116340746056
"YAL043C",-0.246108761824759,6.66527571788753,0.0615391405561941,0.115116340746056
"YNL091W",-0.231225313453905,7.87166706572966,0.0615562112760727,0.115116340746056
"YOR322C",-0.271581562663876,7.06699949826857,0.0616649434946133,0.1152832450735
"YDL131W",-0.272475775216311,7.82066145496279,0.0618074188533342,0.115513107187359
"YGR010W",-0.312290731792587,5.92294331007539,0.0618441717464543,0.115545299723325
"YDL105W",-0.507911149026514,4.08137681631062,0.0619884297620599,0.115778263542332
"YPL085W",-0.235175319048539,7.3855100735638,0.0621121966860606,0.115951305996507
"YLR148W",-0.39879396143917,5.391178068503,0.0621202704088095,0.115951305996507
"YKL192C",-0.307706154256946,7.27469235931851,0.0621749270711378,0.11598171692357
"YJL049W",-0.486276796382844,5.22053442948148,0.0621757657734603,0.11598171692357
"YIL072W",-0.513660135265403,3.64323859004945,0.0623346024016554,0.116221939045004
"YDL013W",-0.274094952422697,6.34394727653951,0.0623438287187498,0.116221939045004
"YML057W",-0.269564469439697,7.44142393469745,0.0624718357008875,0.116417243766598
"YDL020C",-0.329942767775617,7.03881306145594,0.0624879442627539,0.116417243766598
"YBL101C",0.409742338926267,6.99239631023012,0.0626723786323186,0.116724099580557
"YIL089W",-0.658820002466003,3.27432603430446,0.0627578025116126,0.116846418332666
"YDR141C",-0.260152761329078,6.62103403424727,0.0630428879524031,0.11734028562893
"YMR202W",-0.206574215007378,8.84551860700909,0.0631109280544075,0.117429987829537
"YIL044C",-0.30386982559588,5.92923058567488,0.0632117611380831,0.117580632082376
"YDR175C",-0.323752930146171,6.05592933634918,0.0633278464006711,0.117759543416961
"YER104W",-0.506325868522307,3.90281915100614,0.0633704538085358,0.117801751550458
"YKR063C",-0.400650073173143,5.21016162094034,0.0633904333480578,0.117801882575521
"YDR411C",-0.257099281596609,6.40701520725933,0.0634700147100516,0.11791274004376
"YIL002C",-0.296384465602619,6.23143613505083,0.0636322160919795,0.118176968806102
"YDR045C",-0.373338338871207,5.1889311624767,0.0637169323174286,0.118297172426177
"YFL002C",-0.518791430844764,5.92667197342566,0.0638421400831206,0.11849245384938
"YDR372C",-0.254191036444004,7.47515905194159,0.0638740785548393,0.118514557168073
"YOR381W",-0.310263627054084,5.30388088766148,0.0639018155407437,0.118528853465386
"YIL066C",-0.56184724337443,3.76579085503312,0.0639231977908088,0.118531357357636
"YER069W",-0.383982464288537,6.06327567017705,0.0641285801723172,0.118874940125188
"YLR134W",-0.35880409547265,5.20026089405394,0.0642469024036665,0.11905697510883
"YJL221C",-0.509153235388038,4.27705864933518,0.0642732667773611,0.11906766105347
"YIL172C",-0.509148021997092,4.27705864933518,0.0642929148328269,0.11906766105347
"YJR129C",0.549187312864206,4.07340085077084,0.0643554639235102,0.119146207770779
"YDL143W",0.20695249610922,8.41320178734734,0.0643870623500836,0.119167421934765
"YIL138C",-0.380216316343832,6.22648983523617,0.0644339797039672,0.119216966200242
"YMR088C",-0.264874449440758,6.64249957918175,0.0644797585028534,0.119264373573424
"YHR134W",-0.335043403851524,5.06704117373004,0.0645291035552544,0.119318345542638
"YOR062C",-0.485212862282099,6.16557400879993,0.0647039284641757,0.119604231403476
"YMR204C",-0.452117928768801,4.69398907083761,0.0649325692246698,0.119989385416106
"YDL154W",0.675898827996741,3.41100329143941,0.0650283880771953,0.120128932954344
"YPL069C",-0.475641198323303,4.35007226571431,0.0651281298490528,0.12027563805145
"YCR086W",-0.533215129671999,4.04282429660454,0.0653010211403764,0.120557298623278
"YDR164C",-0.349352018388428,6.06057900778533,0.0654327774467553,0.120762864676373
"YOL045W",-0.251686606023265,6.65308026730887,0.0655272089443981,0.120899437269724
"YMR150C",-0.321411211144625,5.80443025509241,0.0655546426146697,0.120912350483479
"YBR037C",-0.311515082359997,5.89472416878678,0.0657654471645076,0.121263368922528
"YER152C",-0.320635361148449,7.53352499400146,0.0659322798978849,0.121533115313329
"YGR062C",-0.401689680698893,5.19258570522323,0.0663387955240057,0.122244364097023
